Hora,Nivel de oxígeno,Frecuencia de pulso,Movimiento,Recordatorio de O2,Recordatorio de PR
11:23:50 Oct 04 2024,97,66,1,0,0
11:23:54 Oct 04 2024,97,65,1,0,0
11:23:58 Oct 04 2024,97,65,0,0,0
11:24:02 Oct 04 2024,97,67,1,0,0
11:24:06 Oct 04 2024,97,68,1,0,0
11:24:10 Oct 04 2024,97,69,1,0,0
11:24:14 Oct 04 2024,97,69,1,0,0
11:24:18 Oct 04 2024,97,67,1,0,0
11:24:22 Oct 04 2024,97,66,1,0,0
11:24:26 Oct 04 2024,97,67,1,0,0
11:24:30 Oct 04 2024,97,67,1,0,0
11:24:34 Oct 04 2024,97,70,1,0,0
11:24:38 Oct 04 2024,97,72,1,0,0
11:24:42 Oct 04 2024,97,72,1,0,0
11:24:46 Oct 04 2024,97,72,1,0,0
11:24:50 Oct 04 2024,98,74,1,0,0
11:24:54 Oct 04 2024,98,74,1,0,0
11:24:58 Oct 04 2024,97,74,1,0,0
11:25:02 Oct 04 2024,97,75,0,0,0
11:25:06 Oct 04 2024,96,73,1,0,0
11:25:10 Oct 04 2024,96,73,1,0,0
11:25:14 Oct 04 2024,96,73,0,0,0
11:25:18 Oct 04 2024,96,73,10,0,0
11:25:22 Oct 04 2024,96,73,1,0,0
11:25:26 Oct 04 2024,96,73,7,0,0

